	AveExpr	Coef.two - one	Coef.four - two	Coef.eight - four	Coef.morula - eight	Coef.blastocyst - morula	t.two - one	t.four - two	t.eight - four	t.morula - eight	t.blastocyst - morula	P.value.two - one	P.value.four - two	P.value.eight - four	P.value.morula - eight	P.value.blastocyst - morula	F	F.p.value
ENSMUST00000038765	5.66349110147007	-0.0077782973010283	-0.0304512621424111	0.0767000779558549	-0.287827136050995	-0.00794727450094257	-0.0528989124559376	-0.207093993441374	0.5831939589798	-1.54751173092848	-0.0427287735543409	0.958617790167339	0.839149418059152	0.569755668156428	0.145763828364565	0.966567939281674	1.5276272429733	0.248308243198533
ENSMUST00000038769	4.45739784090653	0.257146924066025	-0.145546509486205	-0.0925420524016642	-0.159167395116362	0.670486167382188	0.90022155629057	-0.509530128576182	-0.362211477627837	-0.440516512037432	1.85565786013285	0.384397586057899	0.618931264792054	0.723021964092002	0.666809036390755	0.0863422128553972	1.35583732969608	0.302609015397523
ENSMUST00000038775	4.42267830134679	-0.051869475809073	-0.0311039184529625	0.0395694493138254	0.0498181072109833	0.0877313849152523	-0.319026010395142	-0.19130632914491	0.272100441538588	0.242237549993077	0.426588582528181	0.75478177883086	0.851245150781941	0.789824213948231	0.812380770860966	0.676667816653306	0.351863376835541	0.872026391455634
ENSMUST00000038844	4.84932978313115	-0.167348114726686	-0.0168202407855622	0.051315081662489	-0.0897929965850039	0.358818822491427	-1.1169573327587	-0.112265927314953	0.382926824538135	-0.473803465868221	1.8933503522655	0.284258601251421	0.912329877165343	0.707970484518916	0.643509140938331	0.0808136541694515	1.74677356080808	0.193437075944566
ENSMUST00000038868	5.85060570905646	-0.211122677324711	-0.120050243355497	-0.172060604731447	-0.0610948698293923	0.18132608175137	-1.67081431830049	-0.950071626864241	-1.52240343482023	-0.382241693177188	1.13447149816962	0.118676041054786	0.359428610534547	0.15188818557061	0.708466297782967	0.277110482160886	5.23882565494359	0.00750509692518691
ENSMUST00000038876	4.97424369121395	0.101777997335565	0.0338087294418017	-0.239065264011813	0.247820831639207	-0.0657987717897131	0.535302894805224	0.177817516689917	-1.40577940151069	1.0304418996668	-0.273592058223112	0.60149029514167	0.861610867158808	0.183269284332683	0.321618769494462	0.788702502373028	0.537209382544011	0.744945812181705
ENSMUST00000038896	5.51217281959201	0.121900356366049	0.0107146045128923	0.0367202949865693	-0.125599506690548	0.123145967413467	1.04553097410799	0.0918984261203207	0.35212194822363	-0.851647489433947	0.835010875002796	0.314855127393685	0.928181679016572	0.730397016130854	0.409845081517913	0.418813448528144	0.768101766175008	0.589056400920382
ENSMUST00000038928	5.73590415728912	0.181242493524366	-0.0216247086417152	-0.0695425413587856	0.0386426356000387	-0.00348910541719594	1.30270910262052	-0.155431015328046	-0.558847076306109	0.219580701129428	-0.0198262929514467	0.215309210447416	0.878872249960387	0.585777255484005	0.829612578578052	0.984483423654577	0.48215377872174	0.783581613669001
ENSMUST00000038946	6.00278425205866	0.0201628170490213	-0.359545700190845	-0.498210950292811	0.101243573269425	0.165100636241918	0.0904177657506004	-1.61234012179212	-2.49787578038319	0.358930228253502	0.585317241751344	0.929335391560763	0.130921547632004	0.0267171731828247	0.725417314727672	0.568369581231621	5.42773079446727	0.00652100481609375
ENSMUST00000039013	6.94553954632412	0.753788592805815	-0.163057184822624	0.8022984058651	1.17788294212645	0.0524741699458726	3.17902389291166	-0.687676480394247	3.78298976989705	3.92723032138547	0.174956393314372	0.00726567191460268	0.503758161009681	0.0022850533768797	0.00173885323512705	0.863813052160827	41.2065049968053	1.61904019600343e-07
ENSMUST00000039026	6.83489917472145	-0.0976855428421839	-0.228774770698138	0.185409016896553	-0.25789957005157	-0.0130837513219459	-0.57600288792302	-1.3489706334431	1.22230678988367	-1.20222289237508	-0.0609911267174303	0.574463393402345	0.200406191801052	0.243320186949793	0.250747630507575	0.952295232009952	2.14509932385005	0.124315248294291
ENSMUST00000039047	4.95168090716995	0.210635178208459	-0.0425147455402621	-0.0218828131598174	-0.000592463645321395	-0.00264364732643863	1.24888281968827	-0.252075345344758	-0.145060425005627	-0.00277710628818716	-0.012391797660461	0.233759015870753	0.804929538674632	0.886891091684944	0.997826413505733	0.990301437497404	0.407783201711375	0.834982192737775
ENSMUST00000039088	8.71675056411371	-0.49905983326415	-0.216159726573263	1.11161331065477	-3.23320820345204	1.79600089748678	-1.85802758772649	-0.804774715491793	4.62709361118724	-9.51641168535263	5.28623053396274	0.0859848107596467	0.435440970343755	0.000475471599187016	3.2239528210872e-07	0.000148005519750473	22.2384659830706	6.04563083654241e-06
ENSMUST00000039205	6.9837938031603	-0.303169274673976	-0.569858862913252	-0.134525123420673	-0.0317985173019855	0.210746203780464	-1.54141716591362	-2.89735902289938	-0.764704088468866	-0.127815017952045	0.847100182807686	0.147230666542024	0.012485884628016	0.458123490740971	0.90025404097796	0.412283653896067	9.85810967491572	0.000456285136645165
ENSMUST00000039213	7.37246574918103	-1.24602851731373	0.0522901728985925	-0.955888519507824	-0.105828324693636	-0.324430354171857	-5.03195313632221	0.211168280548793	-4.31589487719151	-0.337870703144604	-1.03578613951251	0.000230592543853377	0.836034655975322	0.000840791846805606	0.740861675150068	0.319211176034746	33.9642988342942	5.14889426450398e-07
ENSMUST00000039247	5.14790543291748	-0.328282884832324	-0.0570937515471748	-0.184562723558464	1.25580692900494	0.262859433671294	-2.72538753391711	-0.473989372947992	-1.71308542764268	8.24219542484392	1.72521648952781	0.0173514508434466	0.643380076313746	0.110459948295009	1.62591040892089e-06	0.108196640994357	55.2094914646301	2.72749363462602e-08
ENSMUST00000039286	6.42665479755298	-0.976338284531198	-0.393896113716018	-0.227867982770712	-0.348696624061945	0.130330796109824	-6.3508928398617	-2.56221849320349	-1.6571918153022	-1.79317310681999	0.670226387202015	2.54810013103141e-05	0.0236601232145537	0.121435698791761	0.0962621644128667	0.514459550204698	47.0794206874969	7.22310964026381e-08
ENSMUST00000039309	5.28287923222652	0.119355600102931	-0.0292504673178264	-0.0513559675859474	0.20089854823985	-0.0746728893300617	0.807789095089607	-0.19796480856565	-0.388598489293785	1.07490972580726	-0.399538053899638	0.433764375800519	0.846138780211052	0.70387137407146	0.301987546269157	0.695992203809618	0.558475199263183	0.730036513271758
ENSMUST00000039380	4.41761250389484	-0.208278587005087	-0.113435549659747	0.136884414283947	0.108435528723501	-0.241817238720851	-1.13064381943378	-0.615786792925255	0.830787969296231	0.465364017862657	-1.03778755103906	0.278660885074636	0.548679751761349	0.421110334655437	0.649380787588761	0.318312938839694	1.09230535052614	0.409964401027383
ENSMUST00000039408	6.99827048599941	-0.641114049100619	-0.0809958852696742	1.61675241150404	2.47551277088665	-0.537399925318283	-2.98237589938532	-0.376781910358267	8.40863712945139	9.10400037704514	-1.97635382061445	0.0106054434601763	0.712422338517854	1.30315567457137e-06	5.34267547108222e-07	0.0697563504927986	115.410283567579	2.73691681242415e-10
ENSMUST00000039435	5.13905766924319	0.0627603071824092	-0.14365642898241	0.0601327875204412	-0.653976513783826	0.80959385990761	0.374597048365866	-0.857441218685977	0.401278261659036	-3.08589717545454	3.82020355914503	0.714007879842559	0.406752022435433	0.694742176439678	0.00869136722373593	0.00212922332780839	3.11814121052707	0.0457470383279492
ENSMUST00000039506	6.16031887138483	-0.127465136226376	0.0664475312140622	-0.123419668173688	0.447121446992668	-0.320475839712127	-1.12219632277979	0.585000553043663	-1.2148336351816	3.11202399970348	-2.2305539383478	0.282105891176546	0.56857620227467	0.246063485761002	0.00826532643411603	0.0439824550018984	2.20255532005294	0.116807525752658
ENSMUST00000039534	4.74544098580007	0.076023468896838	0.0597972279767642	-0.154551149556025	0.627445645137516	-0.368192952710842	0.42417834415744	0.3336428805006	-0.96411326084193	2.76768670923754	-1.62411317944422	0.678380264875866	0.743976618145201	0.352605397712432	0.0160051197838725	0.128371272357319	2.01266539608947	0.143722796923902
ENSMUST00000039537	9.15181267863488	0.24741660021415	-1.40962510027889	0.137239375914694	-1.15775504955207	0.597550049977569	1.2170010961291	-6.93371136247787	0.754737407046385	-4.50213824981734	2.32368058962482	0.245265352235225	1.03911822422208e-05	0.463878730062931	0.000596945081140658	0.0370199457985727	33.6860889143769	5.4065505293207e-07
ENSMUST00000039605	4.71488047835069	0.144011777046007	0.0128161264489925	-0.0777864197462073	-0.31619506834102	0.244424571101697	1.09279030017552	0.0972513426093458	-0.659929604575425	-1.89685407857368	1.46630289659622	0.294349936017081	0.924012180723445	0.52083571987918	0.080316401158757	0.166366303343902	1.43775950741432	0.275334238840254
ENSMUST00000039610	6.52791828537521	2.28250937644544	0.250745347509716	-0.906334711087778	-1.1150950521162	0.465459896590555	10.3662461960428	1.13878524733419	-4.60206309174922	-4.00369371418164	1.67121077135678	1.19828128925695e-07	0.275371085748502	0.00049756723948725	0.00150549776422246	0.118596556652058	43.8389591106737	1.11360241418917e-07
ENSMUST00000039620	6.4869167295962	0.127829567524921	0.36742756282933	0.714509436748346	-1.57461120105609	0.784246431712987	0.706701324586243	2.03131052047375	4.4163914583023	-6.88205170042668	3.4276553382219	0.492242200069084	0.0632174169248073	0.000698564593757143	1.12304254497233e-05	0.00450512300753401	16.3211780832303	3.37340712800396e-05
ENSMUST00000039652	6.79170464018044	-0.175141473877526	0.00670457998259533	-0.029898933224759	-0.0100097909078052	-0.154928444578301	-1.70163867507098	0.0651403253947091	-0.324779827890297	-0.0768853086155865	-1.19000700258856	0.112633808443664	0.949054680843742	0.750521849348961	0.939887081981172	0.255351215115531	3.14765702157066	0.044462071920226
ENSMUST00000039666	5.66167916707705	0.193894674302892	-0.00108117168665345	0.134573921841376	-0.198073929370205	0.197238916459941	1.19671458555966	-0.00667297300229678	0.928625530251793	-0.966478126787477	0.962403780830284	0.252815370405449	0.994777229736377	0.370027969237548	0.351465319883664	0.353431149317901	1.40777804467316	0.285012042995157
ENSMUST00000039733	9.20360052172673	-0.351845999750632	0.0275200089362109	-1.61732996985715	-0.266818417019858	-0.217135016418223	-1.28441943925126	0.100462231973903	-6.60097203525439	-0.770034288347249	-0.626648676318438	0.221442534953696	0.921512264471686	1.72436483558524e-05	0.455064046620358	0.541752677310846	33.6805011976881	5.4118757990069e-07
ENSMUST00000039818	7.1283275078772	-0.345661138841477	0.0370020992646678	-0.299814065824281	-0.0745857678552921	0.126486470128815	-2.08440380024104	0.223129844976704	-2.02133506661103	-0.355571769996962	0.602997319161867	0.0574420841658336	0.826906934987985	0.0643606917311125	0.727872146089245	0.556898467125803	4.80114168553081	0.0105140538509435
ENSMUST00000039862	4.34652466743069	0.0117620120444393	-0.190843222346971	0.0279342688088855	0.0146989077238855	-0.0204466478387317	0.0983693030632484	-1.59608022043231	0.261198265818277	0.0971858521152437	-0.135188609278661	0.923141668586667	0.134515911629361	0.798037417953507	0.924063178782822	0.894536340109631	1.07554890519105	0.41790387636701
ENSMUST00000039887	3.26817942035146	0.0333231133289389	-0.100745511928113	0.304704533131951	-0.294584127490936	0.162517885185728	0.295856225006534	-0.894459846869037	3.02460776838492	-2.06768555135917	1.14071279365287	0.772019195502287	0.387358500861466	0.00977860599576348	0.0592056392705459	0.274596556636706	2.29682795716877	0.105549943232884
ENSMUST00000039909	6.1748383669274	0.0581994910912469	-0.0227182074381167	-0.158638340339977	0.107667031202532	-0.083156704111933	0.581701402194528	-0.227067503071108	-1.77273609583053	0.85075335467529	-0.65707992685233	0.570731093937375	0.823907803072054	0.0997215543363922	0.410323817753865	0.522608371067868	1.19046065823877	0.366232494227644
ENSMUST00000039925	5.74029598737884	-0.0334116408892333	0.000198746550888806	0.0147273136200283	0.262224190719568	-0.0280375643654809	-0.140395043560694	0.000835129012731703	0.0691882765720002	0.871097432005496	-0.0931395774411161	0.890502787908872	0.999346360117183	0.945894112809701	0.399523307487168	0.927214719068662	0.517121385583146	0.75905208370363
ENSMUST00000039987	4.61391824042563	-0.172355401216766	0.0266353612134704	-0.328016352490232	0.257279830049858	-0.135739524555516	-1.18994822764663	0.183891544128841	-2.53194151791447	1.40426450210943	-0.740882780549037	0.255373522476599	0.856939746548692	0.025053986855778	0.183710029540685	0.471953502293197	3.25565738504122	0.0400961658052839
ENSMUST00000040023	5.97353754552685	0.376975246983116	-0.0535546658743238	-0.380025840045716	-0.410507199364829	0.645906816541577	2.25650777447554	-0.320568846023632	-2.5432680411665	-1.94260627148778	3.05656669250093	0.0419266712274678	0.753638689936931	0.0245234903342842	0.0740736448051643	0.00919577567411697	4.45475067219025	0.0138965273540412
ENSMUST00000040042	5.49515188514348	0.182766648881111	-0.375859145040112	0.0624958158175275	-0.021277007973179	0.216185968262612	1.64422352894723	-3.38134147355815	0.628593459660247	-0.151326321357606	1.53755769361707	0.124114788541164	0.00492407106413259	0.540517579314378	0.882044508586476	0.148166074141144	3.29209979132268	0.0387340692691761
ENSMUST00000040104	4.24843458049687	0.194737493535467	-0.162374718608296	-0.10463470485651	0.168008437412906	0.153039447067778	1.21696259491344	-1.01471963779745	-0.731069076394322	0.830039490522725	0.756085745633271	0.245279511964702	0.328778488573948	0.477725267131802	0.421518302248826	0.463097507703878	1.34786928378242	0.305404530647958
ENSMUST00000040131	5.511569338013	1.21349117777825	0.519056707462767	-1.63953203022144	1.41565781184843	0.189742711939439	3.55958696371726	1.52257183500686	-5.3769735029123	3.28292743086301	0.440015622856616	0.00349864295281575	0.151846390300437	0.000126615309826796	0.00594936599343153	0.667162487245934	12.7272669530564	0.00012621166449666
ENSMUST00000040167	8.5126569458709	-2.64734628247924	0.148113554640375	-2.37569601180245	-0.926034561541287	0.285748852756583	-7.36508744537142	0.412061425054512	-7.38946557728196	-2.03673421756283	0.628480285951731	5.50659077755666e-06	0.687017228008692	5.31626263541967e-06	0.0626037103317543	0.540589410769352	82.37620854361	2.28104541477564e-09
ENSMUST00000040177	5.84448567992448	-0.852434262497541	0.13202465740994	0.636679306737069	0.500122756667209	-0.0590431525272361	-2.44124479163484	0.378098959003681	2.03857255771984	1.13231447048041	-0.133678012244218	0.0297200929209953	0.711467235220899	0.062396949052156	0.27798337693461	0.895707213429357	4.27448606158072	0.0161400642670223
ENSMUST00000040231	4.73762448696308	-0.1496981379569	-0.223093596700335	-0.0911428398828589	0.100252059788509	-0.0561433779531058	-0.774522068600858	-1.15426227985346	-0.527223744559281	0.410063119754203	-0.229644445865327	0.452498143886323	0.269199007651681	0.606930916449112	0.688446068059138	0.82194661868956	2.04574141772325	0.138582443153264
ENSMUST00000040248	6.96011835586719	-1.8313806488337	-0.336986103446345	-0.306834039122879	-0.323692573670227	0.00990173568952013	-9.61359257266631	-1.76896436207661	-1.80080063572151	-1.34332109895009	0.0410921088400088	2.86916414617137e-07	0.100371986389086	0.0949987931646937	0.202179885401944	0.967847715176088	69.9115076518664	6.34275281890562e-09
ENSMUST00000040250	4.98825758331524	0.190476066382891	0.11841053681806	-0.112147735966323	-0.296141466074471	-0.139254633847025	0.949618936784025	0.590336047003182	-0.62510715493165	-1.16720780662288	-0.548856254036996	0.359650120179043	0.565100474630311	0.542732789464837	0.264118495577207	0.592418941695692	2.39253402001807	0.0953370680503477
ENSMUST00000040254	8.34759491736325	-1.95115751323804	0.0280785665021597	0.414955333049898	-0.980084446568803	-0.486693986662782	-10.8157929116337	0.155647075380861	2.57171234603258	-4.29506300172812	-2.13285839051638	7.28472875418038e-08	0.87870533056502	0.0232387310518073	0.000873841495343193	0.0526028490092608	74.5278742414663	4.26114162000084e-09
ENSMUST00000040260	8.72808799176305	1.51683861690979	1.47625078406604	0.268340540417764	0.0596229683675098	0.106485430587709	4.93758272637212	4.80546202472591	0.976599066623891	0.153436474374312	0.274034478473097	0.000272442271882038	0.000344771798708034	0.346615656334991	0.880413436435046	0.788369891780231	46.1169684047981	8.18969757202332e-08
ENSMUST00000040261	5.70681403875559	0.280273375594687	-0.144215388231453	0.258387111674244	-0.587604175851521	0.335519766442919	2.2369104750317	-1.15100805387316	2.30564591872781	-3.70758948004227	2.11701959845218	0.0434703390741715	0.27048787125405	0.038280930702201	0.00263743348859068	0.0541412395785637	4.22522935308887	0.0168231821508883
ENSMUST00000040344	7.64545220910524	-0.409800986811057	0.498417211857351	1.16974093064634	0.783303573627034	-0.443276294847449	-1.38873907399334	1.68904292457513	4.43192444959782	2.09854251355609	-1.18757807484729	0.188277768402492	0.115069355535725	0.00067890895268937	0.0559888485811403	0.256274349984318	19.5196336960224	1.25973706840698e-05
ENSMUST00000040361	5.37703555949836	-0.228017378624546	-0.15038937737728	-0.360275513231883	0.40117265350154	-0.0736442134075626	-1.70113365968344	-1.12198654970322	-3.00510908441191	2.36614752750441	-0.434359301284334	0.112730578920467	0.28219184901998	0.0101520888468042	0.0342049187975913	0.67115957377518	8.00739699043589	0.00122249103809779
ENSMUST00000040374	4.51430687582752	0.0383749325905205	-0.200209706382473	0.0815073911249193	-0.155184526077746	0.0793114558583037	0.329331171054484	-1.71818665489205	0.782054846729371	-1.05286729565738	0.538097709576706	0.747158202578278	0.109503158739468	0.448211864373441	0.311604658705374	0.599613971433946	1.31761423638543	0.316258688731177
ENSMUST00000040416	8.44120965812999	-3.03225810516435	-0.277735924701014	-0.0212365577982263	-0.642566364018388	0.456951150960077	-15.0664796350704	-1.37999553742094	-0.117973578687746	-2.52408293180878	1.79496261459416	1.33112238715196e-09	0.190891197555168	0.907894362736068	0.0254285564917434	0.0959644206354129	115.321882368457	2.75020273396355e-10
ENSMUST00000040418	5.22883564851711	0.170885389343881	-0.198064311252311	0.0272715453968528	-0.0335712594975233	0.275606865995972	1.13545257681891	-1.31604365622351	0.202595046856876	-0.176348476346597	1.44775178579868	0.276714156113622	0.210924390081464	0.842592106134581	0.862741427244368	0.17140263822825	1.30255278125041	0.32180575955714
ENSMUST00000040442	5.08849072834986	-0.56298745520452	0.0246158374974934	-0.0486361112535567	0.037813601162866	-0.111529618472372	-3.02793000608181	0.132391996117244	-0.292456288199789	0.160781161542775	-0.474217240700684	0.00971634661057171	0.896704213199133	0.774559502523454	0.87474073345535	0.643221897223546	4.10017081283669	0.0187108534389749
ENSMUST00000040548	5.70143606142096	0.0106858862043246	0.125552479107299	-0.0493839225879142	0.214900607995992	-0.365053195913663	0.09856859511236	1.15811934001992	-0.509294060452308	1.56713234550798	-2.66209889530899	0.922986498438983	0.267677498771904	0.619092155359602	0.141126247179983	0.0195750696376942	1.96665859924841	0.151222307230044
ENSMUST00000040576	5.64090359512298	0.0846671965329087	-0.0832463156820014	-0.00852540119956302	0.135842966380461	-0.250957134564584	0.894434688128377	-0.879424327885082	-0.100693928805603	1.13451598468965	-2.09591183277034	0.387371463857853	0.395158261898417	0.921331904488304	0.277092501595408	0.0562566251143942	1.40229025510604	0.286820878414914
ENSMUST00000040592	5.2577869463718	0.14395123176517	0.345647741445386	0.445736534756408	-1.38507610735628	0.650942217466936	0.91351294196472	2.19347678584876	3.16251473758687	-6.94885045623493	3.26574121147855	0.37762644227692	0.0470846764267536	0.00750016775697422	1.01580137947002e-05	0.00614929068240407	14.9391902764758	5.4320276342331e-05
ENSMUST00000040647	6.36426135765412	0.472662282730702	0.239511668952273	-0.789982759310183	-1.07066278510594	0.226507575873177	2.6985740768608	1.36744564682882	-5.04261737422371	-4.832547284525	1.02236538519638	0.0182616554448504	0.194694448909518	0.000226304328019624	0.000328464384601203	0.325282380954292	31.4001670798972	8.19354277292873e-07
ENSMUST00000040676	6.48376726039563	0.765775894254462	-0.236767605230122	-0.236846742102547	-0.406605005881739	0.045231936760362	7.02605271612478	-2.17236098485058	-2.42958520671888	-2.94932371286588	0.328091444366	9.0521151126544e-06	0.0489421724482945	0.030377407085894	0.0113006289851915	0.748073885709612	19.593800952733	1.23335515222373e-05
ENSMUST00000040692	4.43979855320077	0.434040579653177	-0.0397944821330682	0.0134383338346797	0.186364715004902	0.25811117117574	3.03095596890715	-0.277889508043627	0.104917932701123	1.02885220041477	1.42493844078161	0.0096599824764243	0.785473523013551	0.918044613314762	0.32233748658172	0.177770434547391	9.11550465754382	0.000665878520865184
ENSMUST00000040711	5.99188739134696	-0.933138169345963	-0.327195342249206	0.0841505459690977	0.106612887411206	0.085946840606737	-6.99114578575708	-2.45137366922647	0.704878637500553	0.63146912124843	0.509063934294218	9.5354697673142e-06	0.0291601755123345	0.493338614968725	0.538694187693001	0.619249015884276	28.9462401479861	1.32152089921895e-06
ENSMUST00000040715	5.17462335922957	0.101215341081215	-0.127566697494871	-0.111094382536275	0.166969254606162	-0.0818911423939905	0.666588422788753	-0.840134339074592	-0.818009843286327	0.869336552832333	-0.426371691029075	0.516707122350841	0.416037834090476	0.4281107524378	0.400450522068141	0.676821839303722	0.555019493473422	0.732456455724236
ENSMUST00000040772	5.58727530379732	0.613563977896746	0.169714136139641	0.128332933334655	-0.881092282762077	0.0954121569455237	4.37932540773876	1.21133810853192	1.02409557606586	-4.97174411657488	0.538382686154704	0.000747881992353064	0.247354947002191	0.324494997192724	0.000256446257561783	0.599422816595212	18.0380732229609	1.95181925842917e-05
ENSMUST00000040860	5.18799276009534	-0.051885349137609	0.135160680574534	-0.211689408850745	1.27212805233357	-0.668912271436247	-0.257680686803558	0.671254941484762	-1.17541509173264	4.99468339424092	-2.62631187813045	0.800692803366164	0.513825131241636	0.26093602162356	0.000246256871833482	0.0209530068012154	6.9819578077346	0.00226445731335854
ENSMUST00000040865	5.37687131670347	-0.0150840655791207	0.0266145246030849	-0.0148294875137838	0.459023665189724	-0.116271829287806	-0.116151763983877	0.204939707005756	-0.127669908488467	2.79436081720394	-0.707818503806727	0.90930978469106	0.840797498058794	0.900366622411773	0.0152093677719354	0.491570898151361	4.05642529828338	0.01942734063507
ENSMUST00000040912	9.11638419210462	-2.50231357135593	0.568628834973966	0.514068512124801	-0.00327173822273785	0.883338122784131	-7.94882156912841	1.80630005767831	1.82573199583901	-0.00821636215220715	2.21833943473991	2.42018833986396e-06	0.0940971380590475	0.0909723173150476	0.993569283901286	0.0449825251828063	18.2122767703785	1.85099955098688e-05
ENSMUST00000040914	5.64057969216806	-0.815784511173256	-0.132417514648987	0.77751549064316	0.538783149425911	0.0618696169492541	-3.80902124891289	-0.618277400610153	4.05884060926498	1.98880385594473	0.228378584010301	0.00217487340252247	0.547087071659677	0.00135733425247342	0.0682227571444893	0.82290984916316	14.7752947613598	5.76142762561761e-05
ENSMUST00000040941	4.62242977314744	-0.00800095078411367	-0.0619985599130128	0.0321445401139053	0.15171661283106	-0.380372336431965	-0.0638824380490818	-0.495018563373662	0.286947276296455	0.957663709943048	-2.40098151461345	0.950037002193564	0.628859244699492	0.778681360600868	0.35572795540436	0.0320495180452581	1.86044898169241	0.170213824623297
ENSMUST00000040960	5.04148423888909	-2.11572068229789	-0.377488957750127	-0.424803573797145	-0.329515008376394	0.0614514860752413	-13.9478430131321	-2.48858782066219	-3.13106358538765	-1.71737022053418	0.320273582417955	3.43190231082859e-09	0.0271888061083496	0.00796803986799773	0.109655795873437	0.753857404466711	147.39153475761	5.80640928866874e-11
ENSMUST00000040962	6.4416568562636	0.12364345863263	0.642840384996259	-0.44231619824186	0.0514961210464531	-0.0528973701758115	0.650771425379516	3.38345560907118	-2.60282626803293	0.214275173802826	-0.220105766372381	0.526544903632263	0.00490411718805412	0.021908101340219	0.833661388589277	0.829212158433747	4.54899378077635	0.0128666978410248
ENSMUST00000040987	4.37285668954949	-0.0951071945789872	-0.180388674742263	0.0788399200732242	0.0405085814520652	-0.264286572692237	-0.494790789292512	-0.9384637529291	0.458573988762711	0.166607780549192	-1.08698447901245	0.629015681941206	0.365138865767606	0.654122656806985	0.870245620441344	0.296813845390869	1.38392830170806	0.292958902330811
ENSMUST00000040999	5.2246214951634	0.215364095775406	0.0418529078296563	-0.0249642233347327	0.365364701930557	-0.390355555755238	1.87333942624176	0.364056515817392	-0.242781861546722	2.51252138955546	-2.68437722140234	0.0837075181210803	0.721676395496882	0.811967999748327	0.0259894714976719	0.0187623055861075	3.66634060225873	0.0274052212410518
ENSMUST00000041005	4.55340977614478	0.0244081848185917	-0.0314833773162908	-0.0641721076472326	0.144928830058377	0.122856089793623	0.108885207598885	-0.140447726878369	-0.320062438854493	0.511126261453072	0.433281451645361	0.914958545268516	0.890461988856099	0.754013821196106	0.617843968132817	0.671922432490265	0.406976447862342	0.835529230808887
ENSMUST00000041029	4.73963218371903	0.216736685417708	-0.0719372795382114	0.19695793167516	-0.162123543760703	0.0366649722097838	1.62188074216095	-0.538319980771198	1.64783973590023	-0.959119203629031	0.216909143059654	0.128851520615127	0.599464875076503	0.123362585892537	0.35502157624799	0.831650701136142	1.73626035773154	0.195750872378787
ENSMUST00000041065	6.53727196230201	-0.369562338220706	-0.744725022697589	-0.349015568619333	1.23491590687326	0.37600965214798	-1.82430133274117	-3.67624812088276	-1.92623236521565	4.81932553155897	1.46739782573336	0.0911991614899067	0.002799758587475	0.0762551248265288	0.000336322230444281	0.166072973730933	24.3423181668739	3.60787345840084e-06
ENSMUST00000041099	4.53587049717993	-0.0671474085396335	-0.0864536324023568	-0.105828836405901	0.174663207159607	-0.351164160558402	-0.307799953184616	-0.396298600122128	-0.542373323436692	0.632966509835687	-1.27259287575611	0.763117126670234	0.698321631999344	0.596749251751967	0.537746095664907	0.225482526027765	1.22212679431898	0.353105034355826
ENSMUST00000041142	5.68326889750271	0.227374842872144	-0.196987688005524	-0.054044122639433	0.428522342234166	-0.296447445953145	1.44736989303033	-1.25393840987576	-0.384627737218804	2.15650565487151	-1.49184892026197	0.171507643437637	0.231974318021265	0.706740173714138	0.0503818527040906	0.159635135485658	1.41967331571734	0.281131223344914
ENSMUST00000041197	8.26597791554295	-1.47227325952177	-1.99923947073359	0.262536073816188	0.766171270727116	0.164730441203352	-5.29713675327041	-7.19312451715096	1.05607984300576	2.17930809798246	0.468561532146709	0.000145245982674208	7.07249010836034e-06	0.310189106904477	0.0483235960107425	0.647153256550063	50.7546059481253	4.56709547905836e-08
ENSMUST00000041208	6.68020121286242	-0.948733820866606	0.354999663365593	1.06198961124554	-1.49884858053493	0.336520238685038	-5.90602561333627	2.20993186755776	7.39139170410899	-7.37647224992148	1.65615942426366	5.21361345651958e-05	0.0456833038251233	5.30152509335875e-06	5.41682181396731e-06	0.121647111493278	26.406270580878	2.2560405939464e-06
ENSMUST00000041213	8.96017554302144	0.0909517328919058	-1.03206188463552	-0.521858524454663	-1.17408477050111	0.116204574184112	0.653991068247459	-7.42107085779712	-4.19535414923703	-6.67421668585379	0.660577947588153	0.524533716689688	5.079834741797e-06	0.00105161565973251	1.5404839617867e-05	0.520432900376107	132.026763218974	1.16800571363432e-10
ENSMUST00000041226	5.37224850025978	0.157383457801485	-0.0524542215106072	0.0774033190315579	0.223444699646663	-0.149771062485732	1.06062812932796	-0.353496000236087	0.583201521409731	1.19045812674954	-0.797943199234509	0.308193116666236	0.729390975311256	0.56975072817299	0.255180046508806	0.439256108224665	1.32691663911156	0.312880676558974
ENSMUST00000041301	5.39815706059926	0.454347204670603	-0.173571358735902	0.00178131274686688	0.0553664654020585	-0.157263403483495	3.44613720876241	-1.31650577260378	0.0151056663099498	0.331994976428472	-0.943001500157586	0.00434815540913889	0.210773735463917	0.988177559828551	0.745192023016821	0.362899104595296	2.82163100046893	0.061267632219544
ENSMUST00000041316	8.46875662743666	-2.66577997509331	-1.90797526014618	-1.53489413783111	-0.115836259603268	0.421974684698789	-13.5155283356757	-9.6734516476257	-8.70045890405188	-0.464294201977051	1.6913564039253	5.03933270423672e-09	2.67155234914739e-07	8.90713270335962e-07	0.650126854479101	0.114618571915668	344.937147456724	2.51565954591895e-13
